REPLICATE |FNAME     |STERICK   |SHAPE     |RADIUS    |RIGIDITY  |GSPEED    |SSPEED    |GFORCE    |KON       |BDIST     |KOFF      |KOFF_F    |NFIL      |NBLOB     |BLOBSIZE  |VALENCY   |
7         |R_15_r_7  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |0.01      |0.03      |0.1       |10.0      |30        |1000      |0.03      |4         |
8         |R_15_r_8  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |0.01      |0.03      |0.1       |10.0      |30        |1000      |0.03      |4         |
9         |R_15_r_9  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |0.01      |0.03      |0.1       |10.0      |30        |1000      |0.03      |4         |
0         |R_16_r_0  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |0.01      |0.03      |1.0       |10.0      |30        |1000      |0.03      |4         |
1         |R_16_r_1  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |0.01      |0.03      |1.0       |10.0      |30        |1000      |0.03      |4         |
2         |R_16_r_2  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |0.01      |0.03      |1.0       |10.0      |30        |1000      |0.03      |4         |
3         |R_16_r_3  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |0.01      |0.03      |1.0       |10.0      |30        |1000      |0.03      |4         |
4         |R_16_r_4  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |0.01      |0.03      |1.0       |10.0      |30        |1000      |0.03      |4         |
5         |R_16_r_5  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |0.01      |0.03      |1.0       |10.0      |30        |1000      |0.03      |4         |
6         |R_16_r_6  |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |0.01      |0.03      |1.0       |10.0      |30        |1000      |0.03      |4         |
