REPLICATE |FNAME     |STERICK   |SHAPE     |RADIUS    |RIGIDITY  |GSPEED    |SSPEED    |GFORCE    |KON       |BDIST     |KOFF      |KOFF_F    |NFIL      |NBLOB     |BLOBSIZE  |VALENCY   |
3         |R_2_r_3   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.21875   |10.0      |30        |1000      |0.03      |4         |
4         |R_2_r_4   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.21875   |10.0      |30        |1000      |0.03      |4         |
5         |R_2_r_5   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.21875   |10.0      |30        |1000      |0.03      |4         |
6         |R_2_r_6   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.21875   |10.0      |30        |1000      |0.03      |4         |
7         |R_2_r_7   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.21875   |10.0      |30        |1000      |0.03      |4         |
8         |R_2_r_8   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.21875   |10.0      |30        |1000      |0.03      |4         |
9         |R_2_r_9   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.21875   |10.0      |30        |1000      |0.03      |4         |
0         |R_3_r_0   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.28125   |10.0      |30        |1000      |0.03      |4         |
1         |R_3_r_1   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.28125   |10.0      |30        |1000      |0.03      |4         |
2         |R_3_r_2   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.28125   |10.0      |30        |1000      |0.03      |4         |
3         |R_3_r_3   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.28125   |10.0      |30        |1000      |0.03      |4         |
4         |R_3_r_4   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.28125   |10.0      |30        |1000      |0.03      |4         |
5         |R_3_r_5   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.28125   |10.0      |30        |1000      |0.03      |4         |
6         |R_3_r_6   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.28125   |10.0      |30        |1000      |0.03      |4         |
7         |R_3_r_7   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.28125   |10.0      |30        |1000      |0.03      |4         |
8         |R_3_r_8   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.28125   |10.0      |30        |1000      |0.03      |4         |
9         |R_3_r_9   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.28125   |10.0      |30        |1000      |0.03      |4         |
0         |R_4_r_0   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.3125    |10.0      |30        |1000      |0.03      |4         |
1         |R_4_r_1   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.3125    |10.0      |30        |1000      |0.03      |4         |
2         |R_4_r_2   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.3125    |10.0      |30        |1000      |0.03      |4         |
3         |R_4_r_3   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.3125    |10.0      |30        |1000      |0.03      |4         |
4         |R_4_r_4   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.3125    |10.0      |30        |1000      |0.03      |4         |
5         |R_4_r_5   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.3125    |10.0      |30        |1000      |0.03      |4         |
6         |R_4_r_6   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.3125    |10.0      |30        |1000      |0.03      |4         |
7         |R_4_r_7   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.3125    |10.0      |30        |1000      |0.03      |4         |
8         |R_4_r_8   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.3125    |10.0      |30        |1000      |0.03      |4         |
9         |R_4_r_9   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.3125    |10.0      |30        |1000      |0.03      |4         |
0         |R_5_r_0   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.34375   |10.0      |30        |1000      |0.03      |4         |
1         |R_5_r_1   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.34375   |10.0      |30        |1000      |0.03      |4         |
2         |R_5_r_2   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.34375   |10.0      |30        |1000      |0.03      |4         |
3         |R_5_r_3   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.34375   |10.0      |30        |1000      |0.03      |4         |
4         |R_5_r_4   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.34375   |10.0      |30        |1000      |0.03      |4         |
5         |R_5_r_5   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.34375   |10.0      |30        |1000      |0.03      |4         |
6         |R_5_r_6   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.34375   |10.0      |30        |1000      |0.03      |4         |
7         |R_5_r_7   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.34375   |10.0      |30        |1000      |0.03      |4         |
8         |R_5_r_8   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.34375   |10.0      |30        |1000      |0.03      |4         |
9         |R_5_r_9   |1         |sphere    |1.0       |0.075     |0.0103, 0 |10.0      |1.0       |0.03      |1.34375   |10.0      |30        |1000      |0.03      |4         |
